pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\x77\x2a\x20\x28[a-f0-9]{40}";./attacks-gadget/bech1-between_05_1.txt;0.02;0.06;0.59;1.71;1.34;2.38;0.35;2.06;12.38;33.0;0.78;1.11;1.17;1.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.096432
"^.{12}[^\x20\x40\x7f]{20}$";./attacks-gadget/bech1-between_07_1.txt;6.24;0.15;0.68;1.3;2.1;2.05;0.32;1.45;21.39;44.13;0.92;1.15;1.69;2.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.096971
"^.{2}\x20\x20.{8}[^\x20]{230}";./attacks-gadget/bech1-between_08_1.txt;0.04;0.03;0.1;0.63;0.63;0.68;0.04;0.51;2.58;6.08;0.17;0.2;1.95;0.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.09212
"^Host:\s*[a-f0-9]{63,64}\.";./attacks-gadget/bech1-between_09_1.txt;0.2;0.56;0.38;1.48;2.6;2.23;0.22;1.98;8.78;20.86;0.51;0.84;1.3;1.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.09702
"^\/el\/\w+\.php\?\w+=\w{32}$";./attacks-gadget/bech1-between_10_1.txt;4.61;0.1;0.37;1.91;1.62;2.24;0.0;1.06;15.35;25.16;0.63;1.16;1.26;2.49;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;49.098
"^\s*EHLO\s+\d[\d\x2e]{500}";./attacks-gadget/bech1-between_11_1.txt;0.16;0.08;0.05;1.6;0.48;2.59;0.88;0.43;4.74;2.93;0.09;0.86;0.84;1.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.087024
"^\s*HELO\s+\d[\d\x2e]{500}";./attacks-gadget/bech1-between_12_1.txt;0.17;0.09;0.04;1.59;0.51;2.55;0.92;0.43;4.52;2.91;0.07;0.82;0.86;1.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.08036
"^\x20\x20.{0,50}[a-zA-Z]{10}\x2fPK.{0,50}[a-zA-Z]{10}\x2f[a-zA-Z]{7}\.classPK";./attacks-gadget/bech1-between_13_1.txt;0.03;0.61;1.39;2.17;25.16;5.32;0.13;15.36;25.56;19.18;0.25;6.83;12.18;8.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.225162
"^\x20\x20\x20\x20[0-9a-f]{24}\x20";./attacks-gadget/bech1-between_14_1.txt;0.02;0.06;0.82;1.68;3.22;2.24;0.37;1.96;17.36;46.5;1.03;1.44;1.04;1.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.096971
"nim:import\?[^\x22\x27>\s]*filename=[^\x22\x27>\s]{485}";./attacks-gadget/bech1-between_15_1.txt;2.3;0.06;0.09;0.82;0.84;1.13;0.15;1.04;3.15;3.37;0.08;0.24;1.16;2.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.45752
"null[^\x7d]{0,50}\.body\.innerHTML\s*\x3d\s*[\x22\x27]{2}[^\x7d]{0,50}CollectGarbage\x28\s*\x29[^\x7d]{0,250}document\.write\x28\s*[\x22\x27]{2}";./attacks-gadget/bech1-between_16_1.txt;0.03;0.16;0.36;1.73;3.42;3.74;0.5;6.58;14.42;7.43;0.14;0.54;4.7;2.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.147965
"uuid_from_char\s*\(\s*[\x22\x27][^\x22\x27]{37}";./attacks-gadget/bech1-between_17_1.txt;1.17;0.13;0.63;1.72;2.14;2.0;0.46;2.03;28.4;33.79;0.6;0.91;2.14;2.45;0;135150;0;0;0;0;0;0;121125;169575;169575;121125;0;0;49.144875
