pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
\/i\.html\?[a-z0-9]+\=[a-zA-Z0-9]{25};../runGen4Rest/hyper-03-08/bech1-between_23_1.txt;0.7;0.04;0.03;0.54;0.69;0.58;0.0;0.26;0.17;0.03;0.24;0.1;0.4;0.72;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;10.5
\/jdb\/inf\.php\?id=[a-f0-9]{32}$;../runGen4Rest/hyper-03-08/bech1-between_24_1.txt;0.68;0.01;0.03;0.52;0.4;0.52;0.0;0.25;0.13;0.02;0.12;0.06;0.3;0.68;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;10.5
\/open\?id=.{60,70};../runGen4Rest/hyper-03-08/bech1-between_25_1.txt;0.0;0.47;0.0;0.32;0.14;0.37;0.0;0.26;0.08;0.01;0.01;0.02;0.25;0.7;1;1;1;1;1;1;ERR;0;1;1;1;1;1;1;10.5
\x28\x3f\x3d[^)]{300};../runGen4Rest/hyper-03-08/bech1-between_26_1.txt;0.03;0.92;0.0;0.35;0.12;0.38;0.01;0.27;0.07;0.01;0.02;0.02;0.22;0.69;0;1;1;1;1;1;1;0;1;1;1;1;1;1;10.5
\x2ephp\x3fc_id\x3d\d{2}\x26n_id\x3d\d{2,4}\x26token\x3d[a-zA-Z0-9]{32}$;../runGen4Rest/hyper-03-08/bech1-between_27_1.txt;0.0;0.01;0.03;0.62;0.56;0.7;0.0;0.27;0.14;0.01;0.13;0.09;0.82;0.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.5
\x2fkhc\x3f[A-F0-9]{3,84}$;../runGen4Rest/hyper-03-08/bech1-between_28_1.txt;0.0;0.01;0.04;0.5;0.83;0.53;0.0;0.25;0.21;0.03;0.28;0.11;0.35;0.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.5
\x2fpser\x3f[A-F0-9]{3,84}(BBZ|BBY);../runGen4Rest/hyper-03-08/bech1-between_29_1.txt;0.0;0.05;0.03;0.58;2.38;0.8;0.02;0.28;0.35;0.08;0.09;0.24;0.68;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.300044
\x2ftahw\x3f[A-F0-9]{3,84}$;../runGen4Rest/hyper-03-08/bech1-between_30_1.txt;0.0;0.01;0.03;0.5;0.72;0.54;0.0;0.28;0.19;0.04;0.24;0.1;0.34;0.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.5
\x3a\x2f\x2f\d[\d\x2e]{500};../runGen4Rest/hyper-03-08/bech1-between_31_1.txt;0.02;0.1;0.04;0.63;1.06;0.72;1.02;0.25;0.26;0.04;0.27;0.14;0.54;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.5
\x77\x2a\x20\x28[a-f0-9]{40};../runGen4Rest/hyper-03-08/bech1-between_32_1.txt;0.0;0.1;0.02;0.54;0.94;0.56;0.02;0.31;0.26;0.04;0.34;0.14;0.42;0.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.5
