pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"^Subject\x3a\s(\d{1,3}\x2e){3}\d{1,3}\x20\d{2,5}\x20(\d{1,3}\x2e){3}\d{1,3}\x7c\x20(Win|Unknown)";../runGen4/random/random50000.txt;0.02;0.05;0.03;0.63;0.49;0.72;0.03;0.36;3.63;2.88;0.06;0.77;0.66;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^User\x2dAgent\x3a\s[^\r\n]*\x3b\x20id\x3a[A-F0-9]{8}\x2d([A-F0-9]{4}\x2d){3}[A-F0-9]{12}\)[^\r\n]*$";../runGen4/random/random50000.txt;0.0;0.06;0.04;0.6;0.53;0.64;0.02;0.38;2.85;3.1;0.06;0.74;0.67;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^[a-zA-Z0-9]{1,24}\x7C(([0-9]{1,3})\x2E){3}([0-9]{1,3})\x7C";../runGen4/random/random50000.txt;0.02;0.04;0.04;0.58;0.56;0.54;0.03;0.44;2.16;3.02;0.07;0.81;0.65;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^\/[0-9]{5,10}(-[a-z]{2,32}){6}\.[a-z]+$";../runGen4/random/random50000.txt;0.04;0.06;0.02;0.57;0.51;ERR;0.0;0.4;1.62;3.08;0.06;0.76;0.54;0.83;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;52.4288
^dir=[0-9A-F]{8}(-[0-9A-F]{4}){4}[0-9A-F]{8}&data=;../runGen4/random/random50000.txt;0.02;0.05;0.03;0.55;0.51;ERR;0.05;0.42;1.76;3.01;0.06;0.74;0.57;0.84;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"^id\x3d[A-F\d]{32}(\x26info\x3d[A-F\d]{24})?$";../runGen4/random/random50000.txt;0.03;0.04;0.02;0.63;0.51;0.67;0.02;0.38;1.86;3.16;0.06;0.77;0.58;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^static\s+(\w+\s+)?char\s*\x2A\s*\w+\s*\x5B\x5D\s*\x3D\s*\x7B.*\x22[^\x22]{200}";../runGen4/random/random50000.txt;0.03;0.05;0.04;1.14;0.51;1.07;0.02;0.42;3.9;3.08;0.05;0.54;0.6;0.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"classid=\s*[\x22\x27]\s*[A-Za-z\:\{-]{0,42}((\x26\x23\d{2,3}\x3B){2}[^\x22\x27]{0,35}){5}";../runGen4/random/random50000.txt;0.02;0.09;0.06;0.72;0.56;ERR;0.0;0.4;2.84;3.07;0.07;0.12;0.66;0.86;0;0;0;0;0;ERR;ERR;0;0;0;0;0;0;0;52.4288
command=login&([^&]*&)?[^&]{30};../runGen4/random/random50000.txt;0.02;0.06;0.07;0.64;0.55;1.03;0.05;0.39;1.15;2.99;0.07;0.14;0.57;0.84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"id=[a-f\d]{8}(-[a-f\d]{4}){3}-[a-f\d]{12}";../runGen4/random/random50000.txt;0.03;0.05;0.07;0.69;0.64;ERR;0.03;0.41;1.88;3.26;0.08;0.14;0.98;0.88;0;0;0;0;0;ERR;0;0;0;0;0;0;0;0;52.4288
"wallclock\x28((\d{2}\x3A){2}\d{2}\.[^\x2b\x2d\x5a]{11}|\d{4}-\d{2}-\d{2}T(\d{2}\x3A){2}\d{2}\.[^\x2b\x2d\x5a]{11})";../runGen4/random/random50000.txt;0.01;0.05;0.06;0.75;0.56;1.2;0.05;0.44;4.24;3.16;0.08;0.14;0.6;0.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
