pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"\d{1,3}.?\d{0,3}\s[a-zA-Z]{2,30}\s[a-zA-Z]{2,15}";../runGen4/random/random50000.txt;1.62;0.09;0.3;1.43;9.55;1.56;0.14;4.11;3.11;3.32;1.73;2.63;3.64;1.06;33;239;239;239;239;367;239;239;239;239;239;239;239;239;52.4288
"\d{1,3}[.]\d{1,3}[.]\d{1,3}[.]\d{1,3}\s.\s.\s\[\d{2}\/\D{3}\/\d{4}:\d{1,2}:\d{1,2}:\d{1,2}\s.\d{4}\]\s\&quot\S*\s\S*\s\S*\&quot\s\d{1,3}\s\S*\s\&quot.*\&quot\s\&quot.*\&quot";../runGen4/random/random50000.txt;0.02;0.06;0.28;1.38;5.84;2.22;0.0;3.28;8.06;3.25;0.08;1.6;1.3;0.82;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;52.4288
"\d{5,12}|\d{1,10}\.\d{1,10}\.\d{1,10}|\d{1,10}\.\d{1,10}";../runGen4/random/random50000.txt;0.05;0.19;0.26;1.34;9.25;1.71;0.13;7.84;5.99;3.34;10.69;5.41;4.38;1.4;61;6412;6412;6412;6412;6412;6412;6412;6412;6412;6412;6412;6412;6412;52.4288
"\w{5,255}";../runGen4/random/random50000.txt;3.27;0.36;0.06;2.86;1.15;1.04;0.01;0.9;0.84;3.16;0.21;0.22;0.72;0.87;102931;102931;102931;102931;102931;102931;ERR;102931;102931;102931;102931;102931;102931;102931;52.4288
"\{[a-fA-F0-9]{8}-[a-fA-F0-9]{4}-[a-fA-F0-9]{4}-[a-fA-F0-9]{4}-[a-fA-F0-9]{12}\}";../runGen4/random/random50000.txt;0.96;0.08;0.06;0.68;1.06;1.07;0.06;0.48;2.2;3.11;0.15;0.18;0.8;0.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(((((00|\+)49[ \-/]{0,1})|0)[1-9][0-9]{1,4}[ \-/]{0,1}|(((00|\+)49\()|\(0)[1-9][0-9]{1,4}\))[0-9]{1,7}[ \-/]{0,1}[0-9]{1,5})$";../runGen4/random/random50000.txt;ERR;0.04;0.05;0.6;0.67;0.57;0.04;0.45;3.9;3.05;0.09;0.8;0.64;0.83;ERR;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^((((0031)|(\+31))(\-)?6(\-)?[0-9]{8})|(06(\-)?[0-9]{8})|(((0031)|(\+31))(\-)?[1-9]{1}(([0-9](\-)?[0-9]{7})|([0-9]{2}(\-)?[0-9]{6})))|([0]{1}[1-9]{1}(([0-9](\-)?[0-9]{7})|([0-9]{2}(\-)?[0-9]{6}))))$";../runGen4/random/random50000.txt;0.03;0.04;0.04;0.6;0.68;0.58;0.03;0.42;6.14;3.1;0.11;0.81;0.63;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^((4(\d{12}|\d{15}))|(5\d{15})|(6011\d{12})|(3(4|7)\d{13}))$";../runGen4/random/random50000.txt;0.03;0.04;0.05;0.63;0.59;0.65;0.04;0.47;3.18;3.08;0.07;0.8;0.59;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^((4\d{3})|(5[1-5]\d{2})|(6011))-?\d{4}-?\d{4}-?\d{4}|3[4,7]\d{13}$";../runGen4/random/random50000.txt;0.05;0.12;0.18;1.65;2.68;1.97;0.13;4.77;3.55;3.23;5.52;1.58;1.85;0.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^((67\d{2})|(4\d{3})|(5[1-5]\d{2})|(6011))-?\s?\d{4}-?\s?\d{4}-?\s?\d{4}|3[4,7]\d{13}$";../runGen4/random/random50000.txt;0.02;0.11;0.17;1.63;2.7;2.05;0.14;4.84;4.84;3.2;5.44;1.59;1.75;0.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
"^(([+]31|0031)\s\(0\)([0-9]{9})|([+]31|0031)\s0([0-9]{9})|0([0-9]{9}))$";../runGen4/random/random50000.txt;0.05;0.04;0.04;0.59;0.59;0.63;0.03;0.42;3.31;3.09;0.1;0.8;0.68;0.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.4288
