pattern;file;grep;hyperscan;re2g;srm;dot-net;cap;rust;go;ruby;php;perl;python;java;node;grep-matches;hyperscan-matches;re2g-matches;srm-matches;dot-net-matches;cap-matches;rust-matches;go-matches;ruby-matches;php-matches;perl-matches;python-matches;java-matches;node-matches;file size [MG]
"^\/[a-f0-9]{32}\/[a-f0-9]{32}\.swf$";./attacks-gadget/bech1-between_48_1.txt;0.03;0.03;0.03;0.52;0.28;0.56;0.0;0.27;0.12;0.02;0.04;0.53;0.48;0.65;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200176
"^\/[a-f0-9]{32}\/[a-z]{1,15}-[a-z]{1,15}\.php";./attacks-gadget/bech1-between_49_1.txt;0.08;0.03;0.02;0.47;0.27;0.56;0.0;0.28;0.15;0.04;0.02;0.5;0.46;0.67;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200056
"^\/[a-f0-9]{32}\/\d{10}\/[a-f0-9]{32}\.jar$";./attacks-gadget/bech1-between_50_1.txt;0.04;0.03;0.02;0.59;0.3;0.6;0.0;0.3;0.13;0.03;0.03;0.5;0.43;0.74;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20032
"^\/[a-z0-9]{32}\/[a-z0-9]{32}\.jnlp";./attacks-gadget/bech1-between_51_1.txt;0.04;0.03;0.03;0.51;0.29;0.48;0.0;0.26;0.11;0.03;0.02;0.53;0.46;0.66;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20004
"^\/[a-zA-Z0-9]{24,}\/[0-9]{9,10}\/[a-z]+\.jar$";./attacks-gadget/bech1-between_52_1.txt;0.05;0.03;0.03;0.5;0.26;0.54;0.0;0.28;0.18;0.03;0.02;0.52;0.48;0.61;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20008
"^\/[a-zA-Z0-9]{24,}\/[0-9]{9,10}\/[a-z]+\.pdf$";./attacks-gadget/bech1-between_53_1.txt;0.04;0.03;0.04;0.5;0.26;0.54;0.0;0.25;0.19;0.03;0.03;0.54;0.44;0.72;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20008
"^\/\/?[a-z0-9_]{7,8}\/\??[0-9a-f]{60,68}[\x3b\x2c\d+]*$";./attacks-gadget/bech1-between_54_1.txt;1.39;0.03;0.02;0.56;0.29;0.55;0.0;0.29;0.15;0.04;0.03;0.55;0.38;0.69;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20008
"^\/\?[a-f0-9]{32}$";./attacks-gadget/bech1-between_55_1.txt;2.01;0.03;0.03;0.47;0.3;0.54;0.0;0.29;0.52;0.03;0.02;0.6;0.44;0.74;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/el\/\w+\.php\?\w+=\w{32}$";./attacks-gadget/bech1-between_56_1.txt;1.64;0.17;0.03;1.07;0.28;1.02;0.0;0.27;0.16;0.03;0.02;0.59;0.39;0.8;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\/link\.php\?.{4,20}&\d{1,3}\.\d{1,3}\.\d{1,3}\.\d{1,3}";./attacks-gadget/bech1-between_57_1.txt;0.07;0.02;0.03;0.58;0.28;0.61;0.0;0.28;0.13;0.03;0.02;0.55;0.48;0.69;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;42.0
"^\s*EHLO\s+\d[\d\x2e]{500}";./attacks-gadget/bech1-between_58_1.txt;0.18;0.23;0.05;0.62;0.28;0.57;0.03;0.24;1.15;0.02;0.02;0.59;0.48;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^\s*HELO\s+\d[\d\x2e]{500}";./attacks-gadget/bech1-between_59_1.txt;0.17;0.23;0.03;0.63;0.26;0.66;0.02;0.26;1.18;0.02;0.02;0.6;0.46;0.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^\x20\x20.{0,50}[a-zA-Z]{10}\x2fPK.{0,50}[a-zA-Z]{10}\x2f[a-zA-Z]{7}\.classPK";./attacks-gadget/bech1-between_60_1.txt;0.06;0.06;0.03;0.53;0.31;0.82;0.02;0.3;0.13;0.02;0.02;0.57;0.52;0.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200236
"^\x20\x20\x20\x20[0-9a-f]{24}\x20";./attacks-gadget/bech1-between_61_1.txt;0.03;0.02;0.02;0.5;0.28;0.55;0.0;0.26;0.08;0.02;0.03;0.06;0.42;0.64;0;1;1;1;1;1;1;0;1;1;1;1;1;1;41.200096
"^\x2F[a-zA-Z0-9_\x2D]{400}";./attacks-gadget/bech1-between_62_1.txt;0.09;0.04;0.03;0.48;0.28;0.59;0.01;0.24;0.77;0.02;0.04;0.6;0.46;0.74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"^\x2f[A-Za-z0-9]{33}\?s=\d\&m=\d$";./attacks-gadget/bech1-between_63_1.txt;0.03;0.04;0.03;0.57;0.28;0.61;0.0;0.3;0.18;0.04;0.03;0.55;0.49;0.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.20008
"^\x2fimage\x2f\x3fid=[\dA-F]{38}$";./attacks-gadget/bech1-between_64_1.txt;0.04;0.03;0.02;0.55;0.31;0.59;0.0;0.28;0.18;0.02;0.02;0.59;0.45;0.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"bincode=Wz[0-9A-Za-z\x2b\x2f]{32}\x3d{0,2}$";./attacks-gadget/bech1-between_65_1.txt;0.18;0.03;0.14;1.28;2.36;2.23;0.0;0.3;0.85;0.15;0.64;0.38;1.54;0.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"filename\=[a-z0-9]{24}\.exe";./attacks-gadget/bech1-between_67_1.txt;0.17;0.15;0.13;1.29;1.4;1.6;0.0;0.29;0.59;0.07;0.25;0.33;0.76;0.95;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200128
"filename\=[a-z0-9]{24}\.jar";./attacks-gadget/bech1-between_68_1.txt;0.18;0.14;0.15;1.35;1.49;1.69;0.0;0.28;0.58;0.08;0.28;0.29;0.8;1.08;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.200128
"g\/\d{9}\/[0-9a-f]{32}\/[0-9]$";./attacks-gadget/bech1-between_69_1.txt;0.05;0.03;0.14;1.32;2.08;1.88;0.0;0.26;0.7;0.09;0.28;0.38;1.56;0.76;0;0;0;0;0;0;ERR;0;0;0;0;0;0;0;41.20002
"nim:import\?[^\x22\x27>\s]*filename=[^\x22\x27>\s]{485}";./attacks-gadget/bech1-between_70_1.txt;10.68;0.3;0.16;0.91;1.1;0.99;0.1;0.28;0.24;0.06;0.36;0.18;0.64;0.8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"null[^\x7d]{0,50}\.body\.innerHTML\s*\x3d\s*[\x22\x27]{2}[^\x7d]{0,50}CollectGarbage\x28\s*\x29[^\x7d]{0,250}document\.write\x28\s*[\x22\x27]{2}";./attacks-gadget/bech1-between_71_1.txt;0.06;0.58;ERR;2.64;9.5;5.47;11.36;0.3;3.27;0.27;1.91;0.83;3.38;2.42;0;0;ERR;0;0;0;0;0;0;0;0;0;0;0;41.260208
"select\s+xmlquery\s*\x28\s*(\x27|\x22)[^\x27\x22]{512}";./attacks-gadget/bech1-between_72_1.txt;0.28;1.61;0.15;1.42;4.35;2.26;0.09;0.25;1.1;0.12;1.32;0.95;1.29;1.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
"stat2\.php\?w=\d+\x26i=[0-9a-f]{32}\x26a=\d+";./attacks-gadget/bech1-between_73_1.txt;0.03;0.19;0.14;1.43;1.69;1.75;0.09;0.3;0.55;0.07;0.28;0.34;1.21;1.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.200044
"uuid_from_char\s*\(\s*[\x22\x27][^\x22\x27]{37}";./attacks-gadget/bech1-between_74_1.txt;0.17;0.39;0.12;1.44;3.23;2.27;0.1;0.28;1.0;0.12;1.12;0.78;1.02;1.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.0
